source_file,year,state_code,state_name,ac_number,ac_name,ac_reservation,pc_number,pc_name,part_number,polling_station_number_and_name,polling_station_address,polling_station_type,auxiliary_polling_stations,serial_start,serial_end,male,female,third_gender,total,district,main_town_or_village,post_office,police_station,tehsil,subdivision,pin_code
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p37_463a541a\139_p37_463a541a.json,,,,139,NANDYAL,,,,37,,"Chinmayya Mission vidyalaya West Side Room 1 Near RTC Bus stand Nandyal, Nandyal",,0,,,520,569,0,1089,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p38_4358dd86\139_p38_4358dd86.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),38,,,,0,,,631,665,0,1296,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p39_fde2248f\139_p39_fde2248f.json,,,,,,,,,39,,"Chinmayya Mission vidyalaya West side Room 3 Near RTC Bus stand Nandyal, Nandyal",,0,,,436,485,0,921,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p3_b2a60768\139_p3_b2a60768.json,2024,,,,,,,,,3 - POLURU,"Z P H SCHOOLU,8 VA TARAGATI ROOM POLURU",,,1,1066,484,524,1,1009,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p40_79b06126\139_p40_79b06126.json,,,,,,,,,,,,,0,,,716,718,0,1434,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p41_69b8b36d\139_p41_69b8b36d.json,,,,139,NANDYAL,,17,,,,SPECIAL M.P.E.S NANDYALA,,0,,,,,,,NANDYAL,NANDYAL,NANDYAL,1TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p42_e979a2a5\139_p42_e979a2a5.json,,,,139,NANDYAL,,17,NANDYAL,42,,"Gandhiji Municipal Elementary School North Room 1 Harijana Peta, Nandyal, Nandyal",GENERAL,0,1,1075,496,524,0,1020,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p43_018203f0\139_p43_018203f0.json,,,,139,NANDYAL,,17,NANDYAL,43,,,,0,,,408,407,0,815,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p44_952075df\139_p44_952075df.json,,,,,,,,,,,"Gandhiji Municipal Elementary School North Room 3 Harijana Peta, Nandyal, Nandyal",GENERAL,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p45_9aeb051f\139_p45_9aeb051f.json,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p46_23ce7459\139_p46_23ce7459.json,,,,139,NANDYAL,,17,NANDYAL,46,,M.E. SCHOOL EAST SATRAM NANDYAL,GENERAL,,1,1404,646,710,0,1356,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p47_ffb71cac\139_p47_ffb71cac.json,,,,,,,,,,47 - NANDYAL,MUNICIPAL E SCOOL NANDYAL,GENERAL,,,,266,289,0,555,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p48_18a67e9c\139_p48_18a67e9c.json,,,,139,NANDYAL,,17,NANDYAL,48,,VIVEKAVARDINI MUNICIPAL E SCOOL NANDYAL,,0,,,503,552,1,1056,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p49_9f65ffdf\139_p49_9f65ffdf.json,,,,,,,,,,49 - NANDYAL,"The Campus English Medium school, Hall No.3 near Jagajjanani Temple Road, Nandyal",,0,,,604,668,0,1272,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p4_f22d329f\139_p4_f22d329f.json,,,,,,,,,,,,,0,,,343,357,0,700,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p50_4d815317\139_p50_4d815317.json,,,,139,NANDYAL,,17,NANDYAL,50,50 - NANDYALA,VIVEKAVARDINI MUNICIPAL E SCOOL NANDYAL,,0,,,440,467,1,908,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p51_55e3a8b4\139_p51_55e3a8b4.json,2024,,,,,,,,,,"2nd CLASS, VIVEKAVARDHINI MUNICIPAL ELEMENTARY SCH 7-99 To 7-205",GENERAL,,,,445,482,0,927,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p52_75465436\139_p52_75465436.json,2024,S01,Andhra Pradesh,,,,,,,,VIVEKAVARDINI MUNICIPAL E SCOOL NANDYALA,,,,,639,673,1,1313,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p53_f2c5de4a\139_p53_f2c5de4a.json,,,,,,,,,,,,,0,,,666,687,0,1353,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p54_fbff5a9f\139_p54_fbff5a9f.json,,,,139,NANDYAL,,17,,54,,,,0,,,652,613,1,1266,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p55_000ceb12\139_p55_000ceb12.json,,,,,,,,,,55 - NANDYALA,"NTR SHADHI KHANA FUNCTION HALL NEAR ATMAKUR BUSSTAND,NANDYAL",,,,,575,607,0,1182,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p56_d6dbb2bd\139_p56_d6dbb2bd.json,,,,,,,,,56,56 - NANDYAL,"NTR SHADHIKHANA ADDITIONAL ROOM NEAR ATMAKUR BUSSTAND,NANDYAL",,,,,,,,,NANDYAL,NANDYAL,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p57_80edc0a0\139_p57_80edc0a0.json,2024,S01,Andhra Pradesh,139,NANDYAL,,17,NANDYAL,,,,,0,,,592,619,8,1219,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p58_5066b52b\139_p58_5066b52b.json,,,,139,NANDYAL,,17,,58,,,,,,,634,707,6,1347,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p59_31ec213f\139_p59_31ec213f.json,,,,,,,,,,,"Urdu Acadamii Bhavan, West Room 2 Near Busstand Road, Nandyal, Nandyal",GENERAL,,1,1189,593,550,1,1144,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p5_668182d0\139_p5_668182d0.json,,,,139,NANDYAL,,,,,5 - POLURU,ZP High School 6th Class POLLUR,,0,1,667,323,333,0,656,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p60_d274f70a\139_p60_d274f70a.json,,,,139,NANDYAL,,17,NANDYAL,,,"Urdu Acadamii Bhavan, West Room 3 Near Busstand Road, Nandyal, Nandyal",GENERAL,,,,558,548,31,1137,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p61_a38f0b90\139_p61_a38f0b90.json,,,,,,,,,,61 - NANDYAL,Peoples Club Nandyal,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p62_24a4bc00\139_p62_24a4bc00.json,,,,139,NANDYAL,,17,NANDYAL,62,,,,0,1,1382,631,682,1,1314,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p63_232e27b1\139_p63_232e27b1.json,2024,S01,Andhra Pradesh,139,NANDYAL,,17,NANDYAL,,,ANDHRA KESARI MUNICIPAL E SCOOL NANDYAL,,,,,376,390,0,766,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p64_db8d1ef6\139_p64_db8d1ef6.json,,,,139,NANDYAL,,17,NANDYAL,64,"64 - 9th Ward Sachivalayam, Nandyal","9th Ward Sachivalayam, Nandyal",,0,,,343,360,0,703,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p65_b9c06958\139_p65_b9c06958.json,,,,139,NANDYAL,,17,,65,,,,0,1,998,455,499,0,954,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p66_ba5dfcad\139_p66_ba5dfcad.json,,,,139,NANDYAL,,17,NANDYAL,66,66 - NANDYAL,"Muncipal Elementary school urdu Antikota Sanchipattala Street, Nandyal NANDYAL",,,,,,,,,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p67_97496ff6\139_p67_97496ff6.json,2024,S01,Andhra Pradesh,,,,,,,,"KOTA URDU MUNICIPAL PRIMARY SCHOOL, SANTHAGATE, NORTH ROOM 1, NANDYAL",,,,,493,516,1,1010,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p68_fb48b320\139_p68_fb48b320.json,,,,139,NANDYAL,,,,,68 - NANDYAL,"KOTA URDU MUNICIPAL PRIMARY SCHOOL, SANTHAGATE, NORTH ROOM 2, NANDYAL, Nandyal",,,1,1263,503,669,1,1173,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p69_47acc4b6\139_p69_47acc4b6.json,,,,139,NANDYAL,GEN,17,,69,69 - NANDYAL,Kota Muncipal Primary School 21-126 to 21-255,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p6_c3299faa\139_p6_c3299faa.json,,,,139,NANDYAL,,17,NANDYAL,6,,,,0,,,379,395,0,774,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p70_c4ba25b4\139_p70_c4ba25b4.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),70,70 - NANDYAL,"Leaders Model School, Library Room, Nandyal",,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p71_33067785\139_p71_33067785.json,,,,139,NANDYAL,,17,NANDYAL,71,,Leaders Model High School 21-452 to 21-452-57,,,,,540,575,0,1115,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p72_ac91234f\139_p72_ac91234f.json,,,,139,NANDYAL,,17,NANDYAL,72,72 - NANDYAL,Leaders Model High School Navodaya Class room Nandyal NANDYAL,,0,,,463,436,0,899,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p73_bb3806a8\139_p73_bb3806a8.json,,,,,,,,,,,Leaders Model High School 21-452-z-27 to 220,GENERAL,0,1,1407,678,704,0,1382,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p74_8efc63f6\139_p74_8efc63f6.json,,,,139,NANDYAL,,17,NANDYAL,74,74 - NANDYAL,"Muncipal Primary School 2nd class room, Muncipal Primary School Gudipati Gadda",GENERAL,,,,684,652,0,1336,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p75_7236c4a9\139_p75_7236c4a9.json,,,,,,,,,75,,,,,,,321,338,0,659,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p76_66f4821f\139_p76_66f4821f.json,,,,139,NANDYAL,,17,,76,76 - NANDYALA,"Municipal Primary School, 4th Class Room, Municipal Primary School, Gudipatigadda",,0,,,736,715,0,1451,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p77_76521aa1\139_p77_76521aa1.json,,,,139,NANDYAL,,17,NANDYAL,77,77 - NANDYAL,"MUNICIPAL URDU UPPAR PRIMARY SCHOOL 10th class Room GUDIPATIGADDA (MULLAN PETA), BESIDE VEGETABLE MAIN MARKET, Nandyal",,,,,577,558,0,1135,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p78_a9be052e\139_p78_a9be052e.json,,,,139,NANDYAL,,17,NANDYAL,78,,,,0,,,461,396,0,857,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p79_66b1a564\139_p79_66b1a564.json,,,,139,NANDYAL,,17,NANDYAL,79,,,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p7_96fa5aee\139_p7_96fa5aee.json,,,,,,,,,,,,,,,,569,633,0,1202,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p80_e759acc7\139_p80_e759acc7.json,,,,139,NANDYAL,,17,NANDYAL,80,,,,0,,,522,577,0,1099,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p81_5cd8f8fa\139_p81_5cd8f8fa.json,,,,139,NANDYAL,,,,81,,MUNICIPAL SENETARY TOWN HALL NANDYAL,GENERAL,,,,498,488,0,986,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p82_62ab2e42\139_p82_62ab2e42.json,,,,,,,,,82,82 - NANDYAL,MUNICIPAL SENETARY TOWN HALL NANDYAL,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p83_7c3f2f2c\139_p83_7c3f2f2c.json,,S01,,139,NANDYAL,,,,,,"Municipal Urdu Upper Primary School 10th class room Mullan Peta Near Sai Baba Temple, Nandyal, Nandyal",GENERAL,,1,1311,641,628,0,1269,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p84_a87087a5\139_p84_a87087a5.json,,,,139,NANDYAL,,17,NANDYAL,84,84 - NANDYAL,"The Campus English Medium school, Room No H9 near Jagajjanani Temple Road, Nandyal",,,,,630,646,0,1276,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p85_111087d6\139_p85_111087d6.json,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p86_abcc2f49\139_p86_abcc2f49.json,,,,139,NANDYAL (GEN),,17,NANDYAL (GEN),,86 - Nandyal,"LKG-Anganwadi Pre-School, Bolleddula Street, Ankalpeta, Nandyal, North side",,0,,,429,410,0,839,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p87_3cca4c25\139_p87_3cca4c25.json,,,,139,NANDYAL,,17,NANDYAL,,,,,0,,,436,481,0,917,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p88_08d6438d\139_p88_08d6438d.json,,,,139,NANDYAL,,17,NANDYAL,88,,"Municipal Elementary School, Additional Class Room, Bolleddula Veedi (Ankalapeta Peta ), Nandyal., Municipal Elementary School Anakala Peta Nandyal",,,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p89_5e5f7bc5\139_p89_5e5f7bc5.json,,,,139,NANDYAL,GEN,17,NANDYAL,,89 - NANDYAL,"Municipal High School, North Wing, New Additional Building Byramala Street, Nandyal., Nandyal",GENERAL,,,,,,,,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p8_144ff8c1\139_p8_144ff8c1.json,2024,,,139,NANDYAL,,17,NANDYAL,8,8 - PULIMADDI,M P U P SCOOL PULIMADDI,,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p90_710a3f27\139_p90_710a3f27.json,,,,139,NANDYAL,,17,,90,,"Municipal High School, West Wing, New Additional Building Byramala Street, Nandyal., Nandyal",GENERAL,,1,819,407,377,0,784,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p91_5431be6c\139_p91_5431be6c.json,2024,S01,Andhra Pradesh,,,,,,,,"Municipal High School, West Wing, Old Building Room No 1 Byramala Street, Nandyal., Nandyal",GENERAL,,,,648,667,2,1317,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p92_70782e96\139_p92_70782e96.json,,,,139,NANDYAL,,17,NANDYAL,92,,"Municipal High School, West Wing, Old Building Room no 2 Byramala Street, Nandyal., NANDYAL",GENERAL,,1,1140,505,588,0,1093,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p93_f346d0a7\139_p93_f346d0a7.json,,,,139,NANDYAL,,17,NANDYAL,93,93 - NANDYAL,"Municipal High School, East Wing, Old Building Byramala Street, Nandyal., Nandyal",,,1,1053,492,525,0,1017,NANDYAL,NANDYAL,NANDYAL,1 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p94_04fefce6\139_p94_04fefce6.json,,,,139,NANDYAL,,17,NANDYAL,94,94 - NANDYAL,"RAMAKRISHNA VIDYALAYAM, SANJEEVANAGAR, SOUTH, NANDYAL, RAMAKRISHNA VIDYALAYAM, NANDYAL",,,,,539,630,0,1169,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p95_9bd4fcd2\139_p95_9bd4fcd2.json,2024,S01,Andhra Pradesh,,,,,,,95 - NANDYALA,"RAMAKRISHNA VIDYALAYAM, SANJEEVANAGAR, NORTH, NANDYAL, RAMAKRISHNA VIDYALAYAM NANDYAL",,0,,,,,,,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p96_d9a81092\139_p96_d9a81092.json,,,,139,NANDYAL,,17,NANDYAL,96,,,,0,,,456,432,0,888,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p97_9356a29b\139_p97_9356a29b.json,2024,S01,Andhra Pradesh,,,,,,,,,,,1,1078,494,541,0,1035,,,,,,,
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p98_0cbf9664\139_p98_0cbf9664.json,,,,139,NANDYAL,,17,NANDYAL,98,,ST JOSEPH GARLS HIGH SCOOL NANDYAL,GENERAL,,,,,,,,NANDYAL,NANDYAL,NANDYAL,2 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p99_e9d135e1\139_p99_e9d135e1.json,,,,,,,,,99,99 - NANDYALA,ST JOSEPH JUNIOR COLLEGE NANDYAL,GENERAL,,1,758,342,398,0,740,NANDYAL,NANDYAL,NANDYAL,2 TOWN POLICE STATION NANDYAL,NANDYAL,NANDYAL,518501
C:\Users\user\Documents\upsc\eci_downloads\S01_139_-_Nandyal\139_139_-_Nandyal\General_Election_Roll_2024\Booth_Details\139_p9_8a7b8858\139_p9_8a7b8858.json,2024,,,139,NANDYAL,,17,NANDYAL,9,9 - PULIMADDI,"2nd Class Room, MPUP SCHOOL, PULIMADDI 1,2,3 wards, Pulimaddi",,0,,,308,333,0,641,,,,,,,
